registro,tipo_doc,canal,cod_dispositivo,num_trx,mnt_total_trx
99852061,1,POS,13485354,2,13485354.0
83512470,1,POS,14961270,1,7480635.0
27580492,1,POS,14647986,1,7323993.0
13245278,1,POS,12152989,2,12152989.0
23928679,1,POS,11303021,2,11303021.0
69336867,1,POS,11322609,1,5661304.5
91173293,1,POS,15329931,1,7664965.5
62589643,1,POS,10790590,1,5395295.0
22979217,1,POS,10005593,3,15008389.5
69526799,1,POS,12370490,2,12370490.0
96866233,1,POS,14345789,2,14345789.0
14829390,1,POS,15188907,2,15188907.0
97722129,1,POS,13220132,1,6610066.0
25934030,1,POS,13151873,1,6575936.5
79533140,1,POS,14210363,19,134998448.5
64145511,1,POS,14540827,1,7270413.5
77712573,1,POS,11096278,1,5548139.0
66900928,1,POS,12441077,3,18661615.5
10761465,1,POS,13003777,1,6501888.5
19105318,1,POS,14502215,5,36255537.5
25403883,1,POS,14594907,1,7297453.5
63613299,1,POS,14339931,4,28679862.0
72166094,1,POS,10599330,1,5299665.0
19545300,1,POS,11463007,4,22926014.0
72733785,1,POS,11047297,2,11047297.0
93426985,1,POS,11887049,1,5943524.5
64900811,1,POS,11322609,1,5661304.5
14751417,1,POS,11141702,2,11141702.0
93261783,1,POS,13472063,2,13472063.0
65459760,1,POS,13678578,1,6839289.0
75459403,1,POS,13333372,4,26666744.0
74021536,1,POS,11047263,1,5523631.5
90098965,1,POS,12800181,1,6400090.5
67315842,1,POS,15082902,1,7541451.0
61691805,1,POS,10989861,1,5494930.5
10059280,1,POS,10313583,1,5156791.5
24410539,1,POS,10316214,2,10316214.0
91584407,1,POS,14101976,1,7050988.0
77941095,1,POS,15287022,1,7643511.0
10233698,1,POS,12601894,3,18902841.0
14145944,1,POS,10300424,1,5150212.0
70195719,1,POS,14729263,1,7364631.5
18098753,1,POS,14867923,5,37169807.5
88615168,1,POS,12204699,2,12204699.0
25934030,1,POS,14508253,1,7254126.5
91255526,1,POS,12302402,4,24604804.0
67154495,1,POS,10543924,1,5271962.0
78629220,1,POS,14311997,2,14311997.0
67939083,1,POS,10313583,2,10313583.0
24423460,1,POS,10853612,7,37987642.0
74674850,1,POS,14264030,8,57056120.0
97634368,1,POS,11341302,1,5670651.0
90785131,1,POS,13463443,2,13463443.0
13245278,1,POS,11848868,2,11848868.0
14011575,1,POS,10804888,2,10804888.0
76687456,1,POS,14221634,1,7110817.0
10430700,1,POS,14221535,13,92439977.5
66010459,1,POS,10712255,2,10712255.0
87634677,1,POS,11561834,1,5780917.0
72707308,1,POS,10310167,1,5155083.5
25087984,1,POS,11824125,1,5912062.5
98601602,1,POS,10853612,1,5426806.0
24646712,1,POS,12783122,1,6391561.0
13661037,1,POS,13630363,1,6815181.5
76030131,1,POS,11824166,2,11824166.0
96987418,1,POS,10922920,2,10922920.0
60488289,1,POS,12370698,1,6185349.0
71084123,1,POS,15393309,1,7696654.5
74124704,1,POS,11303609,1,5651804.5
10670143,1,POS,14733851,1,7366925.5
76328678,1,POS,15200314,1,7600157.0
75995667,1,POS,14885768,2,14885768.0
64287898,1,POS,10539245,1,5269622.5
81956139,1,POS,13752308,1,6876154.0
17043273,1,POS,12370524,1,6185262.0
72960808,1,POS,14221519,13,92439873.5
13527521,1,POS,11602687,1,5801343.5
77949223,1,POS,14898852,1,7449426.0
17266661,1,POS,10316305,3,15474457.5
23373412,1,POS,13425566,1,6712783.0
91173293,1,POS,10671147,2,10671147.0
75697038,1,POS,11645512,1,5822756.0
21443296,1,POS,12370557,9,55667506.5
71526103,1,POS,11733862,19,111471689.0
13497879,1,POS,11857968,1,5928984.0
80981874,1,POS,15312713,1,7656356.5
13879721,1,POS,14299911,2,14299911.0
12678296,1,POS,11351525,3,17027287.5
14773510,1,POS,15631690,1,7815845.0
14801137,1,POS,14015341,1,7007670.5
61728251,1,POS,12683389,5,31708472.5
86614154,1,POS,12873162,1,6436581.0
84033898,1,POS,13996384,1,6998192.0
90722377,1,POS,15090608,1,7545304.0
88291107,1,POS,10664829,1,5332414.5
15201084,1,POS,13220132,3,19830198.0
17272301,1,POS,13220132,1,6610066.0
89157425,1,POS,14540827,1,7270413.5
76440448,1,POS,14540827,2,14540827.0
23305747,1,POS,10327682,1,5163841.0
75178870,1,POS,14117998,3,21176997.0
75481170,1,POS,14311997,1,7155998.5
92132437,1,POS,14508402,1,7254201.0
65266843,1,POS,15287022,4,30574044.0
73148697,1,POS,10659084,1,5329542.0
25403883,1,POS,14215370,1,7107685.0
91464911,1,POS,13901442,1,6950721.0
67839571,1,POS,12772059,1,6386029.5
66900928,1,POS,14929673,2,14929673.0
15154399,1,POS,11815180,1,5907590.0
24828124,1,POS,11220688,1,5610344.0
16742021,1,POS,13472063,5,33680157.5
77232779,1,POS,13441050,1,6720525.0
94038335,1,POS,11479201,2,11479201.0
89099303,1,POS,10666576,1,5333288.0
86913729,1,POS,11105061,2,11105061.0
85308075,1,POS,14221568,1,7110784.0
60753328,1,POS,11463007,1,5731503.5
91464911,1,POS,11950110,3,17925165.0
80015189,1,POS,14407191,1,7203595.5
15716647,1,POS,11364338,3,17046507.0
88111165,1,POS,13335344,1,6667672.0
74569315,1,POS,12801205,1,6400602.5
70195719,1,POS,14089361,2,14089361.0
96914984,1,POS,15056344,1,7528172.0
81948409,1,POS,14357743,1,7178871.5
14555622,1,POS,13637343,1,6818671.5
15480946,1,POS,11177201,1,5588600.5
94625729,1,POS,14089791,1,7044895.5
90098965,1,POS,12922720,1,6461360.0
22497918,1,POS,11303609,2,11303609.0
76946468,1,POS,12761086,7,44663801.0
90722377,1,POS,12631610,1,6315805.0
10656610,1,POS,11869815,1,5934907.5
84283888,1,POS,11856705,3,17785057.5
60990052,1,POS,13154547,10,65772735.0
60379473,1,POS,10315497,8,41261988.0
92356880,1,POS,11002474,1,5501237.0
67537847,1,POS,11279189,1,5639594.5
27301566,1,POS,14861892,1,7430946.0
92992597,1,POS,14214902,1,7107451.0
69157681,1,POS,13333372,2,13333372.0
19565673,1,POS,11792751,1,5896375.5
90363605,1,POS,15594625,1,7797312.5
19296573,1,POS,14503296,1,7251648.0
28290012,1,POS,12370409,4,24740818.0
68082967,1,POS,14015341,1,7007670.5
20222194,1,POS,15375405,1,7687702.5
99987406,1,POS,10305233,1,5152616.5
24828124,1,POS,12380507,1,6190253.5
94028582,1,POS,15297310,3,22945965.0
16542370,1,POS,14523468,1,7261734.0
88655052,1,POS,12052692,2,12052692.0
87820624,1,POS,13040951,1,6520475.5
11568505,1,POS,14803050,1,7401525.0
73730619,1,POS,12211793,1,6105896.5
12969521,1,POS,13727250,1,6863625.0
93592747,1,POS,13372818,1,6686409.0
71402613,1,POS,14188544,1,7094272.0
72733785,1,POS,10301604,2,10301604.0
73186971,1,POS,13388673,1,6694336.5
11734138,2,POS,13472063,2,13472063.0
26121210,1,POS,14226500,1,7113250.0
11724912,1,POS,11601705,1,5800852.5
67899521,1,POS,14968457,2,14968457.0
94630317,1,POS,13442892,1,6721446.0
94195097,1,POS,13175864,2,13175864.0
77609234,1,POS,12370649,1,6185324.5
62865339,1,POS,13220090,1,6610045.0
80794444,1,POS,14877823,1,7438911.5
78180598,1,POS,12705331,1,6352665.5
23443733,1,POS,10321651,2,10321651.0
94195097,1,POS,14566913,2,14566913.0
97722129,1,POS,10602407,2,10602407.0
73844004,1,POS,13819883,1,6909941.5
19725681,1,POS,11463007,1,5731503.5
23443733,1,POS,10925824,1,5462912.0
91092600,1,POS,11755592,1,5877796.0
11227146,1,POS,14266936,1,7133468.0
71797250,1,POS,12187878,3,18281817.0
16682709,1,POS,14266936,4,28533872.0
64696210,1,POS,11625324,1,5812662.0
63726032,1,POS,12708467,1,6354233.5
24255535,1,POS,14784128,2,14784128.0
13661037,1,POS,13333372,2,13333372.0
68259279,1,POS,14308845,1,7154422.5
87102094,1,POS,12272415,1,6136207.5
28795148,1,POS,15055973,4,30111946.0
22979217,1,POS,13130323,1,6565161.5
15000573,1,POS,13198569,1,6599284.5
92612040,1,POS,13350632,2,13350632.0
19334711,1,POS,12851234,3,19276851.0
14292263,1,POS,11610755,1,5805377.5
73738140,1,POS,11745213,1,5872606.5
93261783,1,POS,11645512,2,11645512.0
66872240,1,POS,10602407,1,5301203.5
90009443,1,POS,14926067,2,14926067.0
81119646,1,POS,14264030,1,7132015.0
11326581,1,POS,14917876,4,29835752.0
81578731,1,POS,13947387,1,6973693.5
15727467,1,POS,12494324,1,6247162.0
71191992,1,POS,10005593,1,5002796.5
15231925,1,POS,11531308,1,5765654.0
80157305,1,POS,12098620,1,6049310.0
67725533,1,POS,10712255,1,5356127.5
87936234,1,POS,10327682,2,10327682.0
75506064,1,POS,14403190,1,7201595.0
12384395,1,POS,12443917,1,6221958.5
20287325,1,POS,15420151,1,7710075.5
16702400,1,POS,14357743,3,21536614.5
76707435,1,POS,13926498,1,6963249.0
61991429,1,POS,13238183,2,13238183.0
90920402,1,POS,13615331,1,6807665.5
26758691,1,POS,12291282,2,12291282.0
92162954,1,POS,14540827,1,7270413.5
80015189,1,POS,14221550,1,7110775.0
21443296,1,POS,12866471,4,25732942.0
91618062,1,POS,10313583,2,10313583.0
70281923,1,POS,11064532,1,5532266.0
64623059,1,POS,14967863,1,7483931.5
90297130,1,POS,13336474,6,40009422.0
18005780,1,POS,15290935,1,7645467.5
11480300,1,POS,14215370,3,21323055.0
63613299,1,POS,14523468,1,7261734.0
77400094,1,POS,10316214,1,5158107.0
10535220,1,POS,10932812,2,10932812.0
15103640,1,POS,10313583,1,5156791.5
77240090,1,POS,13916416,1,6958208.0
12842611,1,POS,15336456,1,7668228.0
79822263,1,POS,14540827,1,7270413.5
75846300,1,POS,11019502,1,5509751.0
25454000,1,POS,15570914,1,7785457.0
80157305,1,POS,10939916,2,10939916.0
79649984,1,POS,13388707,1,6694353.5
76972832,1,POS,12851259,1,6425629.5
13523948,1,POS,14444137,1,7222068.5
76040039,1,POS,14128664,3,21192996.0
98325578,1,POS,14292130,1,7146065.0
97527445,1,POS,15620545,1,7810272.5
11361637,1,POS,10861730,3,16292595.0
14471889,1,POS,13388673,10,66943365.0
78336605,1,POS,13575071,1,6787535.5
70136172,1,POS,11353075,1,5676537.5
71217178,1,POS,13318233,1,6659116.5
70342245,1,POS,12971628,1,6485814.0
28427147,1,POS,12044772,1,6022386.0
71768275,1,POS,11397643,1,5698821.5
97047632,1,POS,13335864,1,6667932.0
13446253,1,POS,14985105,2,14985105.0
77003597,1,POS,12245700,3,18368550.0
77845808,1,POS,14076251,1,7038125.5
90741528,1,POS,12801205,1,6400602.5
75550910,1,POS,15489701,1,7744850.5
90341091,1,POS,13154547,7,46040914.5
79533140,1,POS,10604916,4,21209832.0
88566968,1,POS,12788196,1,6394098.0
60153962,1,POS,14213631,1,7106815.5
61740711,1,POS,10790590,2,10790590.0
70195719,1,POS,13856901,1,6928450.5
91525159,1,POS,12963617,2,12963617.0
91173293,1,POS,10997070,2,10997070.0
12160273,1,POS,15476294,2,15476294.0
18876345,1,POS,10804888,1,5402444.0
72007674,1,POS,14112999,3,21169498.5
75232541,1,POS,11920204,7,41720714.0
60153962,1,POS,14808455,3,22212682.5
77019617,1,POS,13575071,1,6787535.5
70731493,1,POS,12797841,1,6398920.5
93426985,1,POS,14650238,2,14650238.0
10586441,1,POS,13916416,2,13916416.0
80015189,1,POS,13680301,1,6840150.5
68563961,1,POS,10563872,1,5281936.0
17324154,1,POS,12265336,9,55194012.0
23928679,1,POS,14221535,1,7110767.5
86913729,1,POS,11370822,1,5685411.0
18138185,1,POS,10336139,13,67184903.5
18003612,1,POS,10956787,26,142438231.0
91821739,1,POS,11185956,1,5592978.0
27119035,1,POS,13762968,1,6881484.0
91919345,1,POS,10336139,11,56848764.5
77245776,1,POS,13739537,1,6869768.5
78413455,1,POS,13449566,1,6724783.0
27999029,1,POS,14180038,2,14180038.0
75283851,1,POS,14388938,23,165472787.0
88726987,1,POS,10659084,2,10659084.0
12652777,1,POS,10973352,1,5486676.0
60255421,1,POS,14523468,1,7261734.0
60153962,1,POS,14394290,3,21591435.0
76898127,1,POS,13673546,1,6836773.0
85388987,1,POS,14540827,1,7270413.5
74990479,1,POS,14649768,1,7324884.0
89203996,1,POS,13350616,4,26701232.0
93545244,1,POS,14590368,4,29180736.0
97697079,1,POS,12302378,18,110721402.0
25056412,1,POS,14221535,1,7110767.5
12945434,1,POS,14221519,1,7110759.5
90978600,1,POS,11395803,3,17093704.5
85558386,1,POS,11597614,2,11597614.0
10212553,1,POS,11152196,1,5576098.0
68259279,1,POS,13916416,6,41749248.0
24423460,1,POS,14929178,1,7464589.0
15583873,1,POS,11537412,1,5768706.0
63628528,1,POS,14249536,1,7124768.0
18003612,1,POS,15761695,1,7880847.5
13446253,1,POS,13113303,1,6556651.5
12236695,1,POS,14339592,5,35848980.0
95994408,1,POS,15390644,1,7695322.0
27318319,1,POS,13405246,5,33513115.0
28366451,1,POS,11843760,1,5921880.0
76385080,2,POS,14540827,1,7270413.5
75846300,1,POS,12468609,1,6234304.5
69943913,1,POS,13816137,1,6908068.5
11814455,1,POS,14540827,3,21811240.5
85739353,1,POS,11475795,1,5737897.5
86248191,1,POS,10295871,1,5147935.5
77702755,1,POS,11322609,2,11322609.0
15376680,1,POS,14867162,1,7433581.0
11330376,1,POS,11258217,1,5629108.5
76328678,1,POS,12251237,1,6125618.5
87354331,1,POS,13667852,1,6833926.0
19523176,1,POS,14937627,1,7468813.5
70934529,1,POS,14311997,6,42935991.0
78819979,1,POS,14914964,1,7457482.0
64900811,1,POS,15059108,1,7529554.0
18138185,1,POS,11846623,3,17769934.5
90297130,1,POS,11848868,4,23697736.0
78474617,1,POS,10853612,1,5426806.0
89203996,1,POS,11303609,5,28259022.5
73692184,1,POS,15110901,1,7555450.5
79757007,1,POS,13472063,1,6736031.5
10494900,1,POS,12349221,2,12349221.0
69829616,1,POS,15280910,1,7640455.0
28728386,1,POS,10683134,2,10683134.0
13520017,1,POS,10313583,16,82508664.0
17462590,1,POS,11231339,1,5615669.5
19296573,1,POS,11303609,2,11303609.0
10365628,1,POS,14540827,1,7270413.5
15432708,1,POS,11777299,1,5888649.5
87085827,1,POS,13685300,1,6842650.0
77240090,1,POS,14666473,2,14666473.0
70378726,1,POS,10936615,4,21873230.0
67023283,1,POS,14474746,1,7237373.0
92534784,1,POS,11034238,1,5517119.0
62754124,1,POS,13066766,1,6533383.0
23224382,1,POS,13388707,1,6694353.5
70684291,1,POS,10926269,1,5463134.5
13005631,1,POS,14321772,1,7160886.0
92552863,1,POS,11303609,2,11303609.0
72869299,1,POS,12351425,1,6175712.5
67379603,1,POS,14540827,3,21811240.5
94604808,1,POS,13947387,1,6973693.5
19323958,1,POS,10925824,1,5462912.0
80141121,1,POS,13388699,1,6694349.5
70266789,1,POS,14940571,1,7470285.5
65266843,1,POS,12136511,1,6068255.5
88957469,1,POS,15074149,1,7537074.5
65340554,1,POS,10766384,1,5383192.0
78269897,1,POS,14536221,4,29072442.0
67839571,1,POS,15213341,1,7606670.5
77113723,1,POS,10330041,2,10330041.0
14005045,1,POS,14292130,2,14292130.0
89157425,1,POS,13190616,1,6595308.0
97073914,1,POS,12470456,1,6235228.0
70656134,1,POS,11950110,1,5975055.0
14555622,1,POS,15404619,1,7702309.5
77712573,1,POS,13416953,1,6708476.5
14524105,1,POS,12370490,5,30926225.0
64529071,1,POS,10659084,1,5329542.0
77753767,1,POS,10953354,1,5476677.0
22031034,1,POS,11254026,1,5627013.0
16130343,1,POS,14742449,1,7371224.5
74542004,2,POS,13673546,2,13673546.0
74124704,1,POS,14647986,1,7323993.0
62845095,1,POS,11646270,1,5823135.0
11326581,1,POS,11601630,15,87012225.0
27602220,1,POS,14339931,1,7169965.5
73525327,1,POS,14754436,1,7377218.0
98605867,1,POS,14168165,1,7084082.5
79141177,1,POS,10577138,1,5288569.0
67745656,1,POS,12849584,3,19274376.0
91618062,1,POS,12116752,1,6058376.0
73962332,1,POS,11014990,2,11014990.0
19422489,1,POS,10327682,3,15491523.0
25240018,1,POS,10330041,7,36155143.5
73567080,1,POS,14407241,3,21610861.5
71797250,1,POS,10303030,1,5151515.0
17176369,1,POS,12095147,1,6047573.5
14813215,1,POS,14221535,7,49775372.5
90031688,1,POS,14321772,2,14321772.0
78336605,1,POS,11888641,1,5944320.5
13237970,1,POS,14339592,1,7169796.0
16861348,1,POS,12319331,1,6159665.5
94150117,1,POS,13388707,1,6694353.5
73784096,1,POS,14647986,1,7323993.0
12236695,1,POS,14368146,1,7184073.0
16636394,1,POS,11977857,1,5988928.5
86424169,1,POS,14374482,1,7187241.0
87116241,1,POS,12370698,1,6185349.0
90927190,1,POS,11608445,2,11608445.0
76636470,1,POS,14193957,1,7096978.5
19296573,1,POS,15443005,1,7721502.5
18747301,1,POS,11950110,1,5975055.0
84116409,1,POS,14015341,19,133145739.5
79429602,1,POS,12866471,1,6433235.5
28916714,1,POS,15390560,1,7695280.0
24838565,1,POS,13333372,1,6666686.0
80794444,1,POS,10327682,18,92949138.0
72707308,1,POS,10602407,3,15903610.5
10656610,1,POS,13449566,1,6724783.0
12907823,1,POS,13065743,1,6532871.5
65672821,1,POS,10925824,2,10925824.0
70474672,1,POS,13262829,1,6631414.5
14295231,1,POS,14221592,1,7110796.0
68259279,1,POS,12302386,1,6151193.0
79229411,1,POS,10932812,1,5466406.0
72569408,1,POS,13614904,2,13614904.0
60919132,1,POS,12708509,1,6354254.5
18331927,1,POS,12916045,2,12916045.0
77055023,1,POS,10005593,1,5002796.5
78629220,1,POS,13896956,4,27793912.0
88584383,1,POS,10313583,17,87665455.5
79229411,1,POS,13606249,1,6803124.5
95374313,1,POS,11857968,1,5928984.0
91618062,1,POS,10336006,2,10336006.0
80871069,1,POS,13575071,17,115388103.5
93246183,1,POS,13389069,1,6694534.5
14917429,1,POS,11822905,1,5911452.5
14838522,1,POS,14997308,1,7498654.0
77112205,1,POS,13147533,3,19721299.5
90800843,1,POS,10599348,1,5299674.0
98286434,1,POS,10932812,1,5466406.0
11710581,1,POS,15084791,1,7542395.5
96077466,1,POS,11303609,2,11303609.0
73555520,1,POS,11736139,2,11736139.0
28728386,1,POS,10765006,1,5382503.0
80909294,1,POS,12302436,2,12302436.0
92871348,1,POS,10602407,1,5301203.5
77884023,1,POS,14375299,1,7187649.5
64576665,1,POS,12759171,1,6379585.5
89180753,1,POS,13198510,1,6599255.0
91331339,1,POS,12193322,1,6096661.0
27851806,1,POS,13972989,1,6986494.5
80981874,1,POS,11982006,1,5991003.0
75129639,1,POS,10666576,1,5333288.0
81090555,1,POS,12669354,3,19004031.0
63613299,1,POS,11465465,1,5732732.5
10936185,1,POS,13232830,1,6616415.0
91510155,1,POS,15316706,1,7658353.0
67234138,1,POS,10713568,2,10713568.0
94076145,1,POS,15427776,1,7713888.0
17091084,1,POS,13220090,1,6610045.0
67873504,1,POS,14544142,3,21816213.0
75354536,1,POS,15624109,2,15624109.0
75995667,1,POS,14733851,1,7366925.5
18331927,1,POS,12051447,11,66282958.5
22759577,1,POS,15467343,1,7733671.5
81985576,1,POS,15149040,1,7574520.0
66481075,1,POS,12558797,1,6279398.5
28320126,1,POS,13220090,7,46270315.0
77941095,1,POS,11822269,1,5911134.5
67899521,1,POS,13242201,9,59589904.5
72073009,1,POS,11857968,1,5928984.0
70061912,1,POS,13220132,1,6610066.0
93610942,1,POS,14671119,1,7335559.5
70266789,1,POS,13350616,1,6675308.0
18901911,1,POS,11303831,1,5651915.5
28089706,1,POS,10883049,1,5441524.5
19504769,1,POS,14221527,2,14221527.0
20814349,1,POS,13615331,1,6807665.5
83142207,1,POS,15294606,1,7647303.0
65833444,1,POS,13447602,1,6723801.0
16521273,1,POS,15574536,1,7787268.0
15464755,1,POS,14862593,1,7431296.5
99420797,1,POS,13308234,1,6654117.0
69627046,2,POS,15084791,1,7542395.5
62984335,1,POS,14862593,1,7431296.5
99298235,1,POS,14787840,1,7393920.0
75995667,1,POS,12556916,1,6278458.0
84033898,1,POS,11601689,2,11601689.0
93610942,1,POS,10305233,2,10305233.0
11844376,1,POS,11874948,1,5937474.0
64174849,1,POS,13154547,6,39463641.0
96936398,1,POS,14564538,2,14564538.0
11843238,1,POS,13333372,2,13333372.0
74927990,1,POS,11478286,3,17217429.0
75354536,1,POS,10932812,1,5466406.0
91331339,1,POS,12975462,7,45414117.0
76690926,1,POS,10313583,1,5156791.5
74906321,1,POS,14047427,3,21071140.5
77082247,1,POS,14314686,1,7157343.0
14447899,1,POS,13274311,3,19911466.5
69847848,1,POS,11732088,7,41062308.0
17900772,1,POS,13336458,1,6668229.0
77884023,1,POS,10331171,1,5165585.5
24087323,1,POS,11909074,2,11909074.0
85170275,1,POS,11863180,1,5931590.0
18537574,1,POS,14374482,3,21561723.0
87812390,1,POS,11857968,1,5928984.0
16788042,1,POS,15610744,1,7805372.0
12652777,1,POS,15380454,1,7690227.0
89180753,1,POS,15230782,9,68538519.0
89203996,1,POS,14957500,1,7478750.0
23116917,1,POS,12157947,1,6078973.5
15887021,1,POS,12779377,1,6389688.5
12160273,1,POS,14181721,1,7090860.5
96657262,1,POS,13575071,2,13575071.0
70755718,1,POS,12312849,12,73877094.0
22981355,1,POS,14984587,1,7492293.5
68780053,1,POS,13581111,1,6790555.5
26376013,1,POS,13541800,1,6770900.0
26344164,1,POS,14540827,1,7270413.5
79508011,1,POS,12766705,1,6383352.5
13446253,1,POS,10853612,1,5426806.0
79649984,1,POS,13521232,2,13521232.0
62984335,1,POS,14740138,2,14740138.0
18669163,1,POS,13823174,1,6911587.0
16549017,1,POS,14292130,1,7146065.0
87116241,1,POS,12302378,1,6151189.0
28916714,1,POS,14740583,1,7370291.5
84058371,1,POS,14906788,1,7453394.0
28182800,1,POS,11732088,5,29330220.0
75723307,1,POS,14089403,2,14089403.0
29393799,1,POS,13425541,2,13425541.0
19296573,1,POS,10932812,1,5466406.0
65817890,1,POS,15353998,1,7676999.0
28916714,1,POS,14798326,1,7399163.0
64944805,1,POS,11331311,1,5665655.5
24087323,1,POS,14292130,1,7146065.0
13497879,1,POS,11824042,1,5912021.0
28878359,1,POS,14418727,2,14418727.0
98292074,1,POS,13676101,1,6838050.5
65931186,1,POS,13541800,1,6770900.0
93037751,1,POS,11848900,1,5924450.0
74575930,1,POS,13220132,6,39660396.0
12012742,1,POS,14255756,4,28511512.0
81888444,1,POS,13274428,1,6637214.0
70910992,1,POS,15447501,1,7723750.5
17313938,1,POS,14292130,1,7146065.0
93426985,1,POS,11824067,3,17736100.5
67972379,1,POS,13314299,3,19971448.5
91413716,1,POS,14449789,1,7224894.5
70474672,1,POS,14880280,3,22320420.0
10759905,1,POS,12187878,1,6093939.0
61888234,1,POS,15401623,1,7700811.5
70494048,1,POS,14076251,2,14076251.0
64100937,1,POS,13901442,1,6950721.0
97722129,1,POS,13575071,2,13575071.0
80896109,1,POS,14015341,5,35038352.5
69627046,2,POS,13369590,5,33423975.0
87820624,1,POS,13318241,1,6659120.5
14078788,1,POS,15574536,1,7787268.0
22981355,1,POS,10599355,9,47697097.5
29604085,1,POS,10327682,2,10327682.0
22596481,1,POS,14647986,1,7323993.0
82906796,1,POS,13960349,1,6980174.5
94491406,1,POS,11463007,9,51583531.5
27999029,1,POS,11493608,2,11493608.0
73850959,1,POS,11771151,3,17656726.5
76879126,1,POS,13207253,1,6603626.5
91284421,1,POS,10920262,1,5460131.0
71525998,1,POS,11047297,1,5523648.5
29883131,1,POS,14647986,2,14647986.0
75995667,1,POS,12470456,1,6235228.0
95072173,1,POS,14414940,1,7207470.0
67353434,1,POS,10599348,1,5299674.0
77345051,1,POS,14669162,1,7334581.0
65366577,1,POS,10327682,1,5163841.0
65266843,1,POS,12468609,1,6234304.5
76958608,1,POS,14339592,11,78867756.0
74422409,1,POS,13425798,1,6712899.0
65909788,1,POS,12200812,1,6100406.0
12012742,1,POS,11475787,5,28689467.5
97077049,1,POS,12578795,1,6289397.5
23305747,1,POS,12302378,2,12302378.0
70872648,1,POS,11493715,1,5746857.5
14427219,1,POS,13413984,1,6706992.0
93698354,1,POS,14015341,1,7007670.5
68619844,1,POS,12851051,2,12851051.0
90611726,1,POS,11017951,1,5508975.5
18389572,1,POS,15476336,1,7738168.0
18003973,1,POS,14402812,1,7201406.0
12236695,1,POS,14647986,1,7323993.0
90940399,1,POS,15476294,1,7738147.0
72733785,1,POS,13575071,5,33937677.5
83150856,1,POS,12351425,1,6175712.5
28037971,1,POS,12851259,3,19276888.5
15511730,1,POS,12962114,1,6481057.0
84716019,1,POS,11601697,1,5800848.5
93545244,1,POS,14618870,1,7309435.0
25056412,1,POS,11493608,2,11493608.0
69200616,1,POS,12057535,1,6028767.5
82769310,1,POS,10297240,3,15445860.0
87605577,1,POS,13575071,13,88237961.5
90805353,1,POS,12343885,1,6171942.5
68534984,1,POS,10871358,1,5435679.0
74837274,1,POS,15129729,4,30259458.0
74772176,1,POS,10804888,1,5402444.0
13973517,1,POS,12370557,1,6185278.5
78196988,1,POS,13388707,1,6694353.5
14555622,1,POS,13814801,1,6907400.5
97047028,1,POS,10663367,1,5331683.5
78898842,1,POS,11279189,2,11279189.0
12236695,1,POS,10318210,1,5159105.0
72548639,1,POS,13824305,5,34560762.5
79199166,1,POS,11303609,1,5651804.5
88832200,1,POS,10853612,2,10853612.0
24002061,1,POS,11463007,8,45852028.0
98060435,1,POS,10733384,2,10733384.0
16146309,1,POS,10932812,2,10932812.0
70900033,1,POS,15263841,1,7631920.5
12357811,1,POS,14740583,3,22110874.5
61155716,1,POS,14785497,1,7392748.5
64311261,1,POS,11475811,2,11475811.0
15787567,1,POS,14280499,1,7140249.5
89685705,1,POS,10327682,1,5163841.0
90009044,1,POS,10327682,6,30983046.0
62385428,1,POS,14292130,1,7146065.0
16614544,1,POS,10336139,1,5168069.5
62443534,1,POS,10306199,2,10306199.0
60864576,1,POS,10602407,12,63614442.0
60716394,1,POS,10919777,5,27299442.5
90146888,1,POS,14862593,1,7431296.5
97697079,1,POS,13706023,1,6853011.5
19131536,1,POS,14862593,1,7431296.5
64696210,1,POS,11174554,1,5587277.0
91385200,1,POS,12418984,1,6209492.0
11509639,1,POS,10538809,3,15808213.5
83019443,1,POS,12660536,5,31651340.0
63197473,1,POS,11463007,1,5731503.5
79798539,1,POS,12176368,1,6088184.0
25249958,1,POS,15200314,2,15200314.0
25955740,1,POS,12679510,2,12679510.0
16799146,1,POS,11942380,1,5971190.0
13497879,1,POS,14994677,1,7497338.5
11280271,1,POS,11255049,1,5627524.5
98605867,1,POS,13760087,2,13760087.0
20962694,1,POS,14221600,1,7110800.0
81119646,1,POS,11475803,1,5737901.5
11382169,1,POS,10316305,2,10316305.0
70262759,1,POS,10853612,2,10853612.0
14145944,1,POS,10543924,2,10543924.0
93261783,1,POS,14292130,1,7146065.0
17646938,1,POS,11857968,5,29644920.0
78269897,1,POS,11141579,1,5570789.5
90216455,1,POS,12302386,1,6151193.0
13160616,1,POS,11278561,1,5639280.5
13442423,1,POS,12136610,1,6068305.0
91375938,1,POS,13209382,5,33023455.0
18331927,1,POS,13814801,3,20722201.5
23735835,1,POS,11867322,2,11867322.0
86285819,1,POS,10327682,2,10327682.0
69124662,1,POS,12366696,1,6183348.0
86137828,1,POS,12351425,1,6175712.5
10745255,1,POS,11920220,1,5960110.0
69157681,1,POS,14014948,1,7007474.0
99977486,1,POS,13336474,1,6668237.0
68259279,1,POS,13113303,1,6556651.5
86259559,1,POS,14740583,1,7370291.5
90363605,1,POS,12679510,2,12679510.0
79774857,1,POS,12333068,1,6166534.0
11701423,1,POS,12729216,1,6364608.0
93253045,1,POS,12585543,2,12585543.0
72548639,1,POS,14907067,1,7453533.5
97697079,1,POS,12951638,2,12951638.0
